Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
XLM,2021-05-02,0.5378642309,0.5299399188,0.538037681,0.511277101
XLM,2021-05-03,0.5408472389,0.54013336,0.5595669225,0.5131861264
XLM,2021-05-04,0.5536946701,0.5559115279,0.5732180689,0.5401193279
XLM,2021-05-05,0.5029224083,0.5511986775,0.5513688068,0.4991182419
XLM,2021-05-06,0.5921841662,0.5023141467,0.6005227477,0.4971569636
XLM,2021-05-07,0.6673819965,0.605181631,0.6902045166,0.5954767191
BTC,2020-05-08,9900.678866615,9371.6799704477,9958.7339977809,9065.9210447116
BTC,2020-05-09,9917.2484143422,9903.8307542943,10062.7159146252,9732.8065476399
BTC,2020-05-10,9617.5181949278,9917.2531744633,9957.1109283117,9546.0409925606
BTC,2020-05-11,8786.655181651,9616.3770636512,9650.0186029482,8166.4921878884
BTC,2020-05-12,8608.125245038,8733.6379434978,9176.1863902424,8206.3315046888
BTC,2020-05-13,8815.2312449023,8608.1199369808,8980.6245047804,8509.5642150125
BTC,2020-05-14,9330.986484701,8823.7808313463,9416.5901827296,8802.9165603225
BTC,2020-05-15,9757.2965855933,9330.9852680521,9940.9560817515,9273.4165870495
BTC,2020-05-16,9362.6355569661,9795.2825564091,9848.1853608679,9155.515350643
BTC,2020-05-17,9418.9185505051,9362.6366461472,9583.062439468,9219.3622046505
BTC,2020-05-18,9684.7019593528,9418.913715302,9879.7120397774,9327.7638326824
BTC,2020-05-19,9723.6801504531,9673.8366316087,9933.9762248941,9523.8489924753
BTC,2020-05-20,9719.4808544776,9723.3169934073,9899.77599404,9473.7422660036
BTC,2020-05-21,9540.8865665842,9719.2544893493,9834.55781877,9332.915195977
BTC,2020-05-22,9141.150637421,9540.2089222634,9571.081814946,8806.7428387451
BTC,2020-05-23,9192.8451358053,9139.8904009519,9265.2515997115,8934.3807281482
BTC,2020-05-24,9220.0758874664,9192.8452548062,9311.8493382119,9093.8343146841
BTC,2020-05-25,9048.7151191611,9219.7460361167,9301.1793115488,8856.4708625726
BTC,2020-05-26,8905.7816045384,9048.6923718826,9051.6929603465,8645.2125479474
BTC,2020-05-27,8835.7272240409,8905.7469216755,9010.8974427745,8707.1240715533
BTC,2020-05-28,9112.9791755927,8835.7272237508,9224.7449647518,8820.5491927792
BTC,2020-05-29,9507.5246646633,9113.1778359026,9523.4574741366,9008.0584497886
BTC,2020-05-30,9425.2818691896,9507.5637917984,9621.6132306645,9335.814885905
BTC,2020-05-31,9688.324390372,9434.033791627,9732.9439791453,9334.9128323857
BTC,2020-06-01,9427.6700841394,9688.5399317488,9698.1408541243,9394.2753873132
BTC,2020-06-02,10268.5819847333,9427.2325353578,10357.7891656244,9417.354211719
BTC,2020-06-03,9516.1354430882,10268.231876664,10292.7030968576,9298.9209500344
BTC,2020-06-04,9667.0607542595,9516.3798280647,9680.2064436579,9406.9711871222
BTC,2020-06-05,9811.367094602,9667.0854019559,9875.6621271187,9472.2510484788
BTC,2020-06-06,9659.6612981892,9811.8293775976,9860.2314469319,9619.6174589658
BTC,2020-06-07,9677.0509945125,9659.0531176385,9736.2711280708,9542.7733979468
BTC,2020-06-08,9737.458558786,9677.050683736,9804.4464866884,9392.8429259367
BTC,2020-06-09,9791.9278997681,9737.4574466497,9803.5735159591,9652.3101139661
BTC,2020-06-10,9786.1420204782,9790.073884068,9870.5193874417,9610.0243540348
BTC,2020-06-11,9874.967047524,9787.914130709,9979.7155257569,9711.8595804282
BTC,2020-06-12,9260.8326409877,9875.0142135212,9962.1803308167,9108.4730458288
BTC,2020-06-13,9464.2280968215,9261.4814437625,9558.7706017956,9238.3891810973
BTC,2020-06-14,9458.6597544046,9464.0860788641,9492.8998835231,9359.8470466204
BTC,2020-06-15,9351.9537280097,9458.6597530336,9481.6974527721,9250.0324075518
BTC,2020-06-16,9441.7689955465,9351.6054773864,9498.609998889,8910.1982654435
BTC,2020-06-17,9510.6606372934,9442.0169879651,9595.2229348834,9380.7460796455
BTC,2020-06-18,9457.6270744096,9510.6412664837,9557.4684199857,9240.6460560184
BTC,2020-06-19,9398.6420936216,9457.4648370114,9480.3744873948,9276.4270939835
BTC,2020-06-20,9279.7607651662,9398.6856028871,9427.1776609648,9236.6572719404
BTC,2020-06-21,9353.0781961865,9278.4691460412,9391.0250942378,9178.3822794606
BTC,2020-06-22,9289.104491444,9353.0781871345,9412.6485046188,9278.9232260848
BTC,2020-06-23,9680.9471278957,9288.603159701,9775.102839222,9272.796157314
BTC,2020-06-24,9609.6802455253,9680.9471289833,9720.7652405271,9576.910847921
BTC,2020-06-25,9311.1363183171,9609.680245524,9678.9860797608,9206.9588946905
BTC,2020-06-26,9252.6333717662,9310.9896455256,9333.3460568584,9002.3744683154
BTC,2020-06-27,9171.7320857653,9252.6847128695,9292.2453669875,9046.2313649675
BTC,2020-06-28,9022.1537680028,9171.5540124669,9192.7682653593,8843.3177021008
BTC,2020-06-29,9101.8500573564,9022.0121258159,9190.1174784507,8949.7559742094
BTC,2020-06-30,9188.0613754617,9101.8777027488,9233.5293611412,9032.4354826268
BTC,2020-07-01,9148.4448585576,9188.0374007629,9201.6487941318,9067.1908399612
BTC,2020-07-02,9236.3167704303,9141.3482599688,9300.9989833628,9096.7786459199
BTC,2020-07-03,9097.7973663897,9240.1696284865,9267.1230218636,8957.6328010018
BTC,2020-07-04,9094.3245610188,9097.6836278241,9132.985825035,9065.858011514
BTC,2020-07-05,9124.653534398,9067.9374872454,9190.8189866829,9051.8707264143
BTC,2020-07-06,9055.4644825162,9141.0750702453,9149.7655840554,8919.7629805208
BTC,2020-07-07,9278.8056370407,9078.6141268178,9356.3274209406,9063.7276271287
BTC,2020-07-08,9244.4158145353,9344.9876259665,9374.0835326574,9216.5180479245
BTC,2020-07-09,9471.7599734203,9262.8052511081,9472.0800667072,9239.5432967104
BTC,2020-07-10,9236.1432537083,9444.7281118768,9449.9112433728,9173.165153858
BTC,2020-07-11,9243.1752591504,9239.4733507852,9260.349784693,9133.9623381373
BTC,2020-07-12,9229.85975494,9289.5800289992,9304.9625505212,9190.0326227444
BTC,2020-07-13,9286.737042085,9243.7662534181,9349.001062043,9170.7353602852
BTC,2020-07-14,9238.9937548587,9310.3950688791,9339.8069862093,9206.2919781178
BTC,2020-07-15,9260.4709801845,9241.7637243217,9279.0932219554,9125.2145235453
BTC,2020-07-16,9211.0264328947,9261.5114252243,9275.4524402921,9167.6497205035
BTC,2020-07-17,9133.7778303426,9192.6236656576,9219.4264918104,9048.0849218389
BTC,2020-07-18,9160.4105914881,9132.4547469077,9186.9617904779,9085.9776186679
BTC,2020-07-19,9176.6863901004,9159.3692809037,9212.5209440085,9130.0223005177
BTC,2020-07-20,9190.2715341962,9182.9144185743,9197.7265235545,9117.0586990983
BTC,2020-07-21,9172.5883325719,9213.3585655462,9223.0765201485,9152.2806486365
BTC,2020-07-22,9395.0644458829,9166.2982305916,9445.5793193109,9159.9725786743
BTC,2020-07-23,9530.7908853474,9399.7302384002,9551.9964118569,9313.812943823
BTC,2020-07-24,9617.3778613786,9534.1162687428,9681.9094523032,9452.7444758205
BTC,2020-07-25,9568.9747259614,9617.3894591667,9646.9571178644,9479.577350917
BTC,2020-07-26,9708.9491400965,9557.0653141715,9746.5560964971,9546.0325278773
BTC,2020-07-27,9938.9512228609,9714.6851230125,10135.8821643264,9670.416834467
BTC,2020-07-28,11187.7797269617,9940.1115733741,11394.8487535237,9930.8399598193
BTC,2020-07-29,10939.6701415471,11040.7904712931,11254.5513449472,10580.1285959048
BTC,2020-07-30,11284.4589868467,10930.4527755009,11318.0870993111,10852.8809682788
BTC,2020-07-31,11118.918412434,11118.8885842583,11180.4306350356,10847.2008450732
BTC,2020-08-01,11373.3172566418,11112.4211580953,11467.9505883319,10980.8239146191
BTC,2020-08-02,11766.7482970949,11352.7150357317,11880.7736350462,11241.9767726787
BTC,2020-08-03,11139.0983803526,11820.5129134748,12117.677084322,10658.9460782408
BTC,2020-08-04,11261.8063317402,11071.2671075218,11480.2833822028,10956.5629107227
BTC,2020-08-05,11228.0263240165,11237.224514327,11400.064190075,11045.9684181395
BTC,2020-08-06,11653.4075855619,11196.2874567594,11791.103226516,11107.1351991662
BTC,2020-08-07,11796.8173649898,11756.8948577037,11917.765041122,11581.5751327779
BTC,2020-08-08,11639.9354101265,11780.0440057381,11917.8591535984,11347.4127941763
BTC,2020-08-09,11744.9120755023,11610.9086952199,11814.9566576843,11543.347697236
BTC,2020-08-10,11673.1232375366,11770.4509749131,11802.6629274829,11536.7528578784
BTC,2020-08-11,11832.2273081293,11693.179446991,12070.4418199443,11546.9577573617
BTC,2020-08-12,11340.5823406437,11903.3334960484,11941.651803396,11137.8136766082
BTC,2020-08-13,11549.5463143706,11399.0684836049,11626.2378361915,11166.5447761747
BTC,2020-08-14,11752.1686562261,11571.1026297982,11795.4357474646,11287.6467938063
BTC,2020-08-15,11783.2834112599,11789.9595335822,11867.2829097954,11663.4114600206
BTC,2020-08-16,11895.6269498904,11782.7855891469,11987.6515538818,11714.5890244435
BTC,2020-08-17,11896.9471701861,11862.3874192118,11938.876104565,11705.4926105141
BTC,2020-08-18,12399.1118846619,11916.5802233749,12476.6970382192,11778.3037122251
BTC,2020-08-19,12071.738909085,12299.816206832,12391.8407139912,11840.3923682921
BTC,2020-08-20,11749.8295087584,11959.0293875851,12029.757987286,11589.5761997377
BTC,2020-08-21,11833.8973486966,11766.1831250181,11899.9634080996,11690.1550814447
BTC,2020-08-22,11583.1389426341,11866.284009762,11890.0316581913,11525.2612265043
BTC,2020-08-23,11674.6243539052,11539.7172880236,11694.4704937309,11393.2103252401
BTC,2020-08-24,11666.4101222366,11677.0582433558,11726.2345831963,11539.0898147759
BTC,2020-08-25,11744.0126966495,11660.3968241197,11835.3592754944,11601.7406616552
BTC,2020-08-26,11378.7260298071,11759.3613990679,11771.3353010036,11133.1687564421
BTC,2020-08-27,11458.8225964867,11334.0357287587,11546.2023922422,11265.2281386883
BTC,2020-08-28,11302.1209644988,11467.2906543538,11594.646260832,11157.0857448676
BTC,2020-08-29,11482.2256865058,11339.7480170355,11553.5391758695,11294.1859095592
BTC,2020-08-30,11515.0444306934,11540.7286407004,11586.306568912,11435.4007555714
BTC,2020-08-31,11657.0039342288,11483.1287455262,11694.6708006309,11476.0720204022
BTC,2020-09-01,11678.3732554192,11712.9726181329,11799.5294386036,11579.8832858807
BTC,2020-09-02,11964.2086724627,11661.4273392082,12070.2274056138,11544.4200320475
BTC,2020-09-03,11427.7026049712,11923.1996398265,11954.16267982,11217.4538310774
BTC,2020-09-04,10712.9206460713,11409.7263346148,11470.8070207892,10505.146810169
BTC,2020-09-05,10563.896938616,10177.7216415213,10644.2411739565,10118.7186111835
BTC,2020-09-06,10042.8548543675,10470.0266856065,10574.3073061536,9894.2253997185
BTC,2020-09-07,10207.6050029603,10174.8634317217,10355.6524945565,10014.2776608264
BTC,2020-09-08,10381.7761069335,10265.742989012,10383.1192364612,9891.7342430833
BTC,2020-09-09,10043.1964412914,10381.6768155354,10444.1711251332,9868.9379844287
BTC,2020-09-10,10268.460915747,10136.5608354675,10352.4151885305,9989.5105561014
BTC,2020-09-11,10341.0159838502,10230.6355279248,10483.5612078481,10224.0373930738
BTC,2020-09-12,10380.5395972283,10347.6612052229,10403.7556825787,10214.6697297992
BTC,2020-09-13,10436.3654083593,10400.8554489956,10484.8758976063,10286.4274703269
BTC,2020-09-14,10313.06857949,10450.9495202941,10585.8806609663,10226.423921543
BTC,2020-09-15,10680.2975611652,10337.7125787577,10759.1361004772,10281.5801429775
BTC,2020-09-16,10829.5053071986,10683.0029092306,10944.6513147568,10636.1882565115
BTC,2020-09-17,11033.3835264817,10792.310232955,11103.7964773236,10683.7902626432
BTC,2020-09-18,10937.1112591004,10966.3864837182,11061.2846341274,10762.4173846999
BTC,2020-09-19,10933.9311623986,10947.2313749917,11035.0532006914,10830.8524712229
BTC,2020-09-20,11048.8792781597,10940.1344713816,11180.3953060606,10904.1996180411
BTC,2020-09-21,10852.9101389415,11085.4290035282,11085.4290035282,10773.3321939825
BTC,2020-09-22,10526.2028872017,10925.5107857605,10991.6945403675,10322.5948179629
BTC,2020-09-23,10531.1645626345,10423.2715453539,10579.3013124516,10371.916571773
BTC,2020-09-24,10260.0330124118,10536.3172190874,10541.1688820786,10209.0631341198
BTC,2020-09-25,10672.956808056,10241.1658885228,10712.4992539564,10200.8827845536
BTC,2020-09-26,10729.0696074184,10736.6523400888,10759.7110963479,10569.4345752446
BTC,2020-09-27,10741.4764675217,10692.4642665144,10777.5759148102,10657.5231488127
BTC,2020-09-28,10752.3454497531,10734.5012351537,10802.3740721686,10599.5884111564
BTC,2020-09-29,10863.0657239052,10776.304357975,10948.0626580689,10776.304357975
BTC,2020-09-30,10764.2843707196,10691.9785592244,10793.6034928953,10640.69414506
BTC,2020-10-01,10741.5795494951,10843.3882629583,10849.7307262805,10672.7950329819
BTC,2020-10-02,10626.6009564965,10778.8984931299,10931.6335029085,10470.6937235837
BTC,2020-10-03,10567.330195233,10624.9107244657,10670.7105642163,10386.9113843656
BTC,2020-10-04,10555.0286787811,10578.9195698628,10609.2374802825,10512.3393437875
BTC,2020-10-05,10660.6111826447,10559.3146596647,10702.511383231,10535.822715254
BTC,2020-10-06,10756.4045849204,10672.1654447003,10770.4630113184,10630.9564940911
BTC,2020-10-07,10589.6263935253,10793.1520609928,10798.9813154544,10543.4891054927
BTC,2020-10-08,10645.7547867781,10600.6607792141,10680.6412336426,10554.8416671625
BTC,2020-10-09,10897.5954315054,10669.0700425233,10949.3433682848,10544.3757953325
BTC,2020-10-10,11052.3950836712,10929.5926190082,11106.3344556469,10843.4742988665
BTC,2020-10-11,11360.8527168674,11059.8135659572,11484.1644844347,11058.740486372
BTC,2020-10-12,11334.0267420322,11293.2070111851,11436.2114811727,11282.5035579667
BTC,2020-10-13,11666.2117003214,11372.1099580183,11723.6438586845,11210.8613391446
BTC,2020-10-14,11443.7327918222,11534.6095670768,11564.6400594222,11333.5349188957
BTC,2020-10-15,11395.54736637,11431.094043731,11540.0649248376,11302.777035928
BTC,2020-10-16,11504.5490067109,11433.4575377533,11610.2503973752,11291.8980921613
BTC,2020-10-17,11355.1604394509,11511.9021994873,11544.4860094834,11227.0710565791
BTC,2020-10-18,11358.7063796297,11329.9947283176,11410.1636831398,11282.9478878572
BTC,2020-10-19,11471.002547787,11368.4123458737,11486.9854110308,11356.1741600839
BTC,2020-10-20,11776.5929973295,11514.6450997633,11825.6477430236,11419.0822862089
BTC,2020-10-21,11936.3629133377,11754.182025232,11993.9258790889,11693.7839412718
BTC,2020-10-22,13102.9344615485,11920.4113894318,13109.1659719966,11900.2138386315
BTC,2020-10-23,13140.669284056,12801.6880683713,13192.2528680567,12697.4570465989
BTC,2020-10-24,12933.8235654933,12980.8801029984,13029.9638916088,12731.0577925978
BTC,2020-10-25,13008.4532577537,12929.849401313,13342.7502810151,12877.9380142046
BTC,2020-10-26,13033.5242700816,13038.9155413432,13243.9958996727,12811.5460262308
BTC,2020-10-27,13721.2822248459,13069.2361375308,13756.3317007068,13062.408791572
BTC,2020-10-28,13282.2603479223,13647.5729161687,13847.5335152864,12894.8993187494
BTC,2020-10-29,13467.7317828145,13280.3655897563,13640.1389353,12994.9843724157
BTC,2020-10-30,13573.7105031536,13461.3835155182,13667.7472267308,13134.4800757725
BTC,2020-10-31,13891.2168331626,13574.9272175126,14093.0529474286,13438.9353824936
BTC,2020-11-01,13730.1973109361,13810.6419810949,13907.3129511633,13641.5403361361
BTC,2020-11-02,13633.6982168925,13768.9567647471,13837.8511820722,13270.2073365724
BTC,2020-11-03,13832.9384097683,13565.1306758904,13842.4745440347,13301.6119508358
BTC,2020-11-04,14163.9768155039,14014.7348817962,14257.5297066562,13582.4022020307
BTC,2020-11-05,15424.527676687,14156.6086373512,15494.5781747216,14104.9020894105
BTC,2020-11-06,15540.5965908122,15607.5054966298,15971.6414160533,15202.7645070968
BTC,2020-11-07,14783.9816785334,15603.2585399726,15764.1046995842,14330.6818321216
BTC,2020-11-08,15500.3342547421,14820.4364683332,15657.1290415238,14711.5481916284
BTC,2020-11-09,15283.7801387338,15481.90607704,15810.7737858324,14845.7917621777
BTC,2020-11-10,15374.0443857602,15327.5883894758,15448.4127535465,15092.389798398
BTC,2020-11-11,15820.4952410758,15316.7490120132,15973.0760779871,15294.2933232501
BTC,2020-11-12,16253.3102719418,15701.8651040755,16348.4627957539,15474.7610848607
BTC,2020-11-13,16347.0449203531,16302.8428022629,16487.4881476243,15971.1427991995
BTC,2020-11-14,15991.833024404,16329.7988908906,16333.5131389819,15718.8887882143
BTC,2020-11-15,15918.0801281116,16078.9700118578,16167.3969220473,15792.7790777436
BTC,2020-11-16,16752.0029899638,15969.5160057601,16885.5801948686,15881.7038454383
BTC,2020-11-17,17593.4864149334,16718.599655511,17831.2311843388,16560.9996274263
BTC,2020-11-18,17834.6365337098,17672.6528364115,18358.9762512732,17283.4948533778
BTC,2020-11-19,17954.8580090953,17786.2125755205,18170.8302741776,17381.2362634077
BTC,2020-11-20,18612.870672181,17823.3433048082,18813.4076918441,17762.9288222253
BTC,2020-11-21,18591.8566047532,18666.5802245562,18964.6435144085,18368.2899589986
BTC,2020-11-22,18629.995537256,18683.8472010104,18732.9913156418,17806.2675986902
BTC,2020-11-23,18469.2004694785,18405.5557000806,18752.160039632,17990.1108860579
BTC,2020-11-24,19045.7364656531,18370.2196087254,19392.9086751275,18059.2654337777
BTC,2020-11-25,18746.9348067039,19136.0829674867,19391.4636603479,18640.6421794386
BTC,2020-11-26,17187.4062763281,18719.207158875,18908.6355321966,16242.7029385894
BTC,2020-11-27,17023.9614000906,17180.7187297796,17482.2001046051,16489.3026655507
BTC,2020-11-28,17814.7802784355,17159.1094973637,17901.3826229953,16906.1761036597
BTC,2020-11-29,18114.4143492772,17742.8230386514,18356.3132272691,17545.1962165085
BTC,2020-11-30,19382.3605858664,18201.2772477534,19850.1144867831,18201.2772477534
BTC,2020-12-01,18980.9774501247,19677.9898439462,19920.5342631125,18171.7505114654
BTC,2020-12-02,19184.8978477411,18796.748641923,19357.1645864629,18360.2317184814
BTC,2020-12-03,19464.5317045601,19220.5901486291,19607.8553439685,18899.4886854844
BTC,2020-12-04,18813.1247602864,19441.558803722,19539.8623502689,18717.1249252498
BTC,2020-12-05,19045.0202725986,18668.1585497632,19200.7919144938,18518.8514200355
BTC,2020-12-06,19113.9333950879,19162.264456097,19347.6249102199,18927.2995560835
BTC,2020-12-07,19107.5997953098,19373.4452349264,19433.0974949195,18931.5712971542
BTC,2020-12-08,18682.4578332067,19177.9261726507,19299.047083554,18630.7424805256
BTC,2020-12-09,18543.0070492215,18320.2331279773,18618.9601329047,17640.5620740623
BTC,2020-12-10,18359.4766003421,18557.4529087425,18565.2161669202,17904.0689862574
BTC,2020-12-11,18137.3193746116,18255.7737538125,18293.5527323749,17593.1720985212
BTC,2020-12-12,18882.2601710641,18040.1706203685,18956.3444440705,18029.1431656364
BTC,2020-12-13,19060.2769012786,18822.5099387013,19408.6746531608,18726.8470852308
BTC,2020-12-14,19251.2240047093,19161.1384661758,19323.1653148993,19015.6859696958
BTC,2020-12-15,19443.4763528278,19264.6703009515,19552.3719782745,19053.3424717506
BTC,2020-12-16,21310.6562622307,19433.1413677812,21447.5238524765,19293.2989610969
BTC,2020-12-17,22895.9762375501,21351.2548089696,23770.8465691182,21248.365334993
BTC,2020-12-18,23008.7762567449,22819.558895542,23261.2528803313,22357.6076472517
BTC,2020-12-19,23890.8226488694,23126.6067653983,24122.6732679864,22781.8767814725
BTC,2020-12-20,23537.3698908908,23829.2848041264,24273.0415046035,23085.9547695747
BTC,2020-12-21,23177.2709979948,23476.0874997189,24081.0530944132,21960.1913477373
BTC,2020-12-22,23433.9807581397,22729.6592907496,23629.4044602146,22384.1278462375
BTC,2020-12-23,23224.4541378534,23791.5652944679,24086.9506606215,22644.5610583725
BTC,2020-12-24,23623.8855332302,23228.9090871597,23737.7571494804,22716.1741673963
BTC,2020-12-25,24581.0061712681,23726.1909988895,24627.297913983,23422.3103250376
BTC,2020-12-26,26381.2962329223,24708.2067842365,26750.8799540068,24497.4108688388
BTC,2020-12-27,26389.2902649448,26447.7080723867,28352.6278235304,25759.0686089471
BTC,2020-12-28,26718.0294634041,26226.0661304597,27447.5513835111,26046.6255781142
BTC,2020-12-29,26975.7295645207,27038.7356756303,27169.2255580213,25875.0497857974
BTC,2020-12-30,28768.8362075267,27349.3272325944,28928.2143914654,27349.2832043642
BTC,2020-12-31,29111.5215671239,28872.8297746092,29280.0453282743,27916.6250585376
BTC,2021-01-01,29333.6051206224,28935.8109810492,29601.5948984761,28753.412313829
BTC,2021-01-02,32154.1673632745,29353.6406079891,33064.6735343199,29012.9278866631
BTC,2021-01-03,33002.5364270397,32074.1066108681,34452.0803367239,31885.5816186745
BTC,2021-01-04,31431.6122797216,32788.5834526939,33358.3993456031,28154.1102978607
BTC,2021-01-05,34433.6065138377,31991.9268648971,34435.4174754116,29948.6536284251
BTC,2021-01-06,36275.7563476709,34001.3447644318,36461.6917738274,33351.0281200728
BTC,2021-01-07,39713.5078567171,36806.4197553652,40324.0140328883,36356.4307560234
BTC,2021-01-08,40519.4485975339,39420.800696056,41962.3621250156,36741.3301768178
BTC,2021-01-09,40258.923988658,40558.1021230592,41375.4306807605,38766.2761605625
BTC,2021-01-10,38709.7653748751,40096.333201718,41186.5234299068,34897.55046586
BTC,2021-01-11,34409.6423752223,38132.535793776,38204.7544098997,30305.3000452098
BTC,2021-01-12,34214.6102620504,35432.8591449362,36566.9090630439,32538.9411741261
BTC,2021-01-13,37017.0075034547,34070.3256221573,37798.8601044987,32470.585257739
BTC,2021-01-14,38435.8635146613,37373.1619606947,40066.3197563039,36770.7951226794
BTC,2021-01-15,36751.5849736892,39127.6785205561,39673.0723008878,34425.4879409361
BTC,2021-01-16,36016.7796059422,36752.7711846477,37943.5121652479,35398.8675192264
BTC,2021-01-17,36375.8113792618,36016.7530890736,36840.1328539,33870.1383757585
BTC,2021-01-18,36346.6095022257,35847.8334246585,37440.4040115605,34816.2892503946
BTC,2021-01-19,36577.5196463886,36639.9859124177,37876.1589287651,36136.5355744097
BTC,2021-01-20,35004.5326268831,35909.4322470885,36409.7085963005,33430.8219917583
BTC,2021-01-21,30606.1826756533,35491.4239211366,35612.7371984016,30077.2789554444
BTC,2021-01-22,33368.3659318948,30844.8331515336,33873.7729879217,28845.3114802702
BTC,2021-01-23,32070.0974252022,33000.4466440014,33501.248445319,31451.2963049754
BTC,2021-01-24,32285.726132437,32107.3918172586,33088.5485468723,30987.7038591708
BTC,2021-01-25,32500.2559626891,32297.5041671983,34893.984019267,31949.282371139
BTC,2021-01-26,32324.5556507343,32270.825619776,32770.8046094116,31062.5495278594
BTC,2021-01-27,30534.9993730199,32497.8484610587,32570.2815018184,29452.7855936193
BTC,2021-01-28,33408.2183373915,30426.0844006272,33481.4854175656,29921.9600768936
BTC,2021-01-29,34842.5573931247,33424.5955911396,38468.0782896097,31984.0089164245
BTC,2021-01-30,34622.3732315285,34265.3766577343,34920.2911469008,32945.3699757616
BTC,2021-01-31,33087.3698645166,34304.2345090189,34373.7340050826,32229.545180648
BTC,2021-02-01,33613.320764309,33138.7765051813,34715.6557313683,32341.9899131003
BTC,2021-02-02,35632.9019515192,33525.2882463337,36008.3108158761,33437.7469091333
BTC,2021-02-03,37397.426364087,35519.7077694716,37505.3037068082,35416.7317762554
BTC,2021-02-04,37256.2521108726,37645.9456401468,38731.0879518096,36207.4943099808
BTC,2021-02-05,37851.5965900821,36970.8122685505,38332.4169205185,36637.6456237511
BTC,2021-02-06,40302.7997928393,38305.2753898303,40999.046843054,38233.7266680261
BTC,2021-02-07,38461.6814033048,39253.2277333162,39698.0658963504,37388.3416909328
BTC,2021-02-08,44716.6854690563,38853.2994536403,44981.8599987139,38036.2832494539
BTC,2021-02-09,46674.851688109,46433.4896361302,48226.2508883909,45058.0689954798
BTC,2021-02-10,45237.475689253,46512.9905626574,47374.3559087009,43886.2760376392
BTC,2021-02-11,47500.8975242038,44859.8476721646,48600.631934831,44070.7270645652
BTC,2021-02-12,47884.1828622953,47992.6229090107,48925.5344821123,46550.1479507901
BTC,2021-02-13,47005.1906488965,47405.5571536702,48189.7779898626,46333.5736597339
BTC,2021-02-14,49151.167576322,47231.1333397211,49716.4363790221,47105.1717450729
BTC,2021-02-15,48125.9921954072,48654.8307175884,49037.9161086163,45926.2515472821
BTC,2021-02-16,48840.4144745814,47944.4849703385,50584.8489491944,47088.8360788441
BTC,2021-02-17,52165.3025552208,49186.3338669074,52621.8350655614,48990.8951907168
BTC,2021-02-18,51728.5087967282,52146.0033853347,52532.2971174498,50971.7431761303
BTC,2021-02-19,55719.2043616996,51598.1437142228,56283.5498409308,50821.4728195952
BTC,2021-02-20,54801.6486439949,55917.0391830706,57487.0283054604,54039.6739238208
BTC,2021-02-21,57128.6426064698,55913.3514450919,58332.3646162063,55531.5507032322
BTC,2021-02-22,54181.9146491937,57453.3580092292,57535.8634824952,47780.7495832678
BTC,2021-02-23,48172.8774769266,54124.5390943883,54180.2321793164,45047.7828575476
BTC,2021-02-24,48745.4329843392,48923.0350805835,51413.6135567667,47032.5242618706
BTC,2021-02-25,48291.4120833455,49746.6516311104,52076.3177229818,47501.674798206
BTC,2021-02-26,45752.1149194059,47135.5517277445,48453.7386345789,44279.4495381694
BTC,2021-02-27,46642.6060765784,46326.8240662604,48353.0009997272,46207.7057791701
BTC,2021-02-28,45092.8065726007,46204.0585644331,46675.1978497681,43119.157023758
BTC,2021-03-01,49248.914013312,45234.3687569565,49520.7249935968,45044.3837644809
BTC,2021-03-02,47900.7768783279,49636.0214648134,50211.4371703528,47200.042169092
BTC,2021-03-03,50811.855174443,48526.9903619638,52636.222987521,48195.1231038261
BTC,2021-03-04,48259.4870766621,50433.43614725,51781.967830174,47578.3072329746
BTC,2021-03-05,49149.7308288371,48404.2136268243,49462.1330062648,46393.3914635486
BTC,2021-03-06,48879.1519041557,48791.7905089441,49173.7618742134,47127.0409714578
BTC,2021-03-07,50594.6985745107,48887.566413132,51222.8723000143,48887.566413132
BTC,2021-03-08,51503.2581321815,50948.8807074493,51916.4139456018,49390.1827152952
BTC,2021-03-09,54458.0378114244,52360.7481633466,54804.0784533568,51865.5900329546
BTC,2021-03-10,56915.1739350527,54924.6865322271,57336.7454125548,53101.2363718899
BTC,2021-03-11,57636.7579619661,55898.8648164963,58034.7039641727,54323.6084986415
BTC,2021-03-12,57306.166262989,57817.2702106193,58077.9516003434,55116.258354667
BTC,2021-03-13,60743.0418249111,57227.2334504064,61556.5944921945,56124.1499937536
BTC,2021-03-14,60197.9019918003,60972.4912822272,61453.0583419279,59275.7038320695
BTC,2021-03-15,56300.3341086303,58962.4884645416,60570.6936530492,54790.3293132007
BTC,2021-03-16,56639.7839496711,55668.6235320123,56821.8824352676,53350.3677261802
BTC,2021-03-17,58567.2837810578,56908.5650181465,58923.5489310284,54201.7016335385
BTC,2021-03-18,57983.094743574,58883.0183569279,60074.3698484262,57075.0685717417
BTC,2021-03-19,58451.7314659458,57661.4151760071,59461.7752558814,56327.7928291708
BTC,2021-03-20,58593.6024540601,58127.6880369045,59919.2117705724,57914.8945148009
BTC,2021-03-21,57796.4673712199,58139.3002655962,58649.1341945667,55645.0542716299
BTC,2021-03-22,54329.3586346314,57389.2116182088,58407.6192058119,53795.1540855809
BTC,2021-03-23,54794.2977137099,54143.1060411186,55858.3692503114,53031.3267854018
BTC,2021-03-24,52787.7455257516,54375.8076292116,57225.2988140147,51777.9710941205
BTC,2021-03-25,52173.8679802456,52335.565034056,53209.4063842316,50458.0999654431
